type;sourcename;sourceversion;device;creationdate;startdate;enddate;value;HKTimeZone
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-21 08:00:16 -0300;2022-03-21 01:12:30 -0300;2022-03-21 08:00:14 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-22 08:00:24 -0300;2022-03-22 02:28:29 -0300;2022-03-22 07:08:25 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-23 06:51:36 -0300;2022-03-22 23:29:47 -0300;2022-03-23 06:20:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-23 06:51:36 -0300;2022-03-23 06:20:14 -0300;2022-03-23 06:20:16 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-03-24 08:34:21 -0300;2022-03-24 02:27:02 -0300;2022-03-24 02:28:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-24 08:34:20 -0300;2022-03-24 02:15:20 -0300;2022-03-24 07:37:51 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-03-24 08:34:21 -0300;2022-03-24 02:30:02 -0300;2022-03-24 07:38:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-03-24 08:34:21 -0300;2022-03-24 07:44:32 -0300;2022-03-24 08:14:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-24 08:34:20 -0300;2022-03-24 07:37:59 -0300;2022-03-24 08:34:19 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-03-24 08:34:21 -0300;2022-03-24 08:15:02 -0300;2022-03-24 08:34:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-25 08:00:17 -0300;2022-03-25 01:26:32 -0300;2022-03-25 08:00:16 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-28 08:00:09 -0300;2022-03-28 00:17:44 -0300;2022-03-28 06:37:42 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-28 08:00:09 -0300;2022-03-28 06:38:10 -0300;2022-03-28 06:49:15 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-28 08:00:09 -0300;2022-03-28 06:54:50 -0300;2022-03-28 08:00:07 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-29 08:00:21 -0300;2022-03-29 01:53:44 -0300;2022-03-29 08:00:20 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-30 08:00:11 -0300;2022-03-30 00:28:58 -0300;2022-03-30 08:00:11 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-31 08:17:37 -0300;2022-03-30 23:55:19 -0300;2022-03-31 07:39:36 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-03-31 08:17:37 -0300;2022-03-31 07:39:36 -0300;2022-03-31 08:00:18 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-01 08:00:11 -0300;2022-04-01 02:38:01 -0300;2022-04-01 08:00:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-04 06:47:54 -0300;2022-04-04 00:53:14 -0300;2022-04-04 03:24:14 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-04 06:47:54 -0300;2022-04-04 03:28:14 -0300;2022-04-04 05:05:14 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-04 06:47:54 -0300;2022-04-04 05:06:14 -0300;2022-04-04 06:00:14 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-04 06:48:00 -0300;2022-04-03 23:46:06 -0300;2022-04-04 06:18:16 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-05 08:00:17 -0300;2022-04-05 00:44:30 -0300;2022-04-05 07:32:37 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-05 08:00:17 -0300;2022-04-05 07:32:38 -0300;2022-04-05 07:32:39 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-06 08:00:19 -0300;2022-04-06 01:54:39 -0300;2022-04-06 08:00:18 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-07 08:00:15 -0300;2022-04-07 00:40:51 -0300;2022-04-07 06:31:12 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-07 08:00:15 -0300;2022-04-07 06:32:08 -0300;2022-04-07 06:49:06 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-07 08:00:15 -0300;2022-04-07 06:57:22 -0300;2022-04-07 07:30:54 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-07 08:00:15 -0300;2022-04-07 07:31:46 -0300;2022-04-07 08:00:14 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-08 08:00:22 -0300;2022-04-08 01:09:06 -0300;2022-04-08 07:01:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-11 07:12:27 -0300;2022-04-10 23:16:25 -0300;2022-04-11 03:33:36 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-11 07:12:27 -0300;2022-04-11 03:33:49 -0300;2022-04-11 06:36:55 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-11 07:12:27 -0300;2022-04-11 06:39:31 -0300;2022-04-11 06:45:52 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-11 07:12:27 -0300;2022-04-11 07:05:02 -0300;2022-04-11 07:05:06 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-12 08:00:10 -0300;2022-04-12 00:54:40 -0300;2022-04-12 08:00:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-13 08:00:13 -0300;2022-04-13 01:29:56 -0300;2022-04-13 07:26:13 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-14 08:00:16 -0300;2022-04-14 01:13:24 -0300;2022-04-14 08:00:13 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-15 08:00:32 -0300;2022-04-15 01:55:45 -0300;2022-04-15 05:08:15 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-15 08:00:32 -0300;2022-04-15 05:09:15 -0300;2022-04-15 05:11:15 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-15 08:00:32 -0300;2022-04-15 05:14:15 -0300;2022-04-15 08:00:15 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-15 08:00:37 -0300;2022-04-15 01:54:50 -0300;2022-04-15 08:00:32 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-18 08:00:15 -0300;2022-04-18 01:23:58 -0300;2022-04-18 08:00:14 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-19 08:00:11 -0300;2022-04-19 01:29:02 -0300;2022-04-19 08:00:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-20 08:00:14 -0300;2022-04-20 00:41:23 -0300;2022-04-20 07:45:59 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-20 08:00:14 -0300;2022-04-20 00:59:39 -0300;2022-04-20 07:46:39 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-20 08:00:14 -0300;2022-04-20 07:50:09 -0300;2022-04-20 08:00:09 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-21 08:00:12 -0300;2022-04-21 01:01:25 -0300;2022-04-21 08:00:11 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-22 08:00:19 -0300;2022-04-22 00:40:45 -0300;2022-04-22 08:00:19 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-25 08:00:21 -0300;2022-04-25 00:38:01 -0300;2022-04-25 08:00:20 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-26 08:00:22 -0300;2022-04-26 00:41:23 -0300;2022-04-26 08:00:21 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-27 08:00:17 -0300;2022-04-27 00:36:52 -0300;2022-04-27 08:00:16 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-28 07:16:56 -0300;2022-04-28 02:06:47 -0300;2022-04-28 03:54:17 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-28 07:17:01 -0300;2022-04-28 02:16:37 -0300;2022-04-28 04:22:55 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-28 07:16:56 -0300;2022-04-28 03:56:17 -0300;2022-04-28 04:23:47 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-28 07:17:01 -0300;2022-04-28 04:23:06 -0300;2022-04-28 04:53:36 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-28 07:17:01 -0300;2022-04-28 04:53:49 -0300;2022-04-28 04:53:53 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-28 07:16:56 -0300;2022-04-28 04:24:47 -0300;2022-04-28 04:54:17 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-28 07:16:56 -0300;2022-04-28 04:57:17 -0300;2022-04-28 05:21:17 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-28 07:16:56 -0300;2022-04-28 05:22:47 -0300;2022-04-28 06:32:17 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-28 07:17:01 -0300;2022-04-28 04:54:02 -0300;2022-04-28 06:36:31 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-28 07:16:56 -0300;2022-04-28 06:35:47 -0300;2022-04-28 06:36:47 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-28 07:16:56 -0300;2022-04-28 06:38:47 -0300;2022-04-28 06:49:47 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-04-28 07:16:56 -0300;2022-04-28 06:57:47 -0300;2022-04-28 06:59:47 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-04-29 08:00:10 -0300;2022-04-29 00:23:17 -0300;2022-04-29 07:56:30 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-02 08:00:21 -0300;2022-05-02 01:51:06 -0300;2022-05-02 08:00:20 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-03 06:23:20 -0300;2022-05-03 00:57:42 -0300;2022-05-03 06:00:20 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-03 06:23:20 -0300;2022-05-03 06:01:03 -0300;2022-05-03 06:02:00 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-03 06:23:20 -0300;2022-05-03 06:04:47 -0300;2022-05-03 06:09:03 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-03 06:23:20 -0300;2022-05-03 06:11:07 -0300;2022-05-03 06:16:24 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-04 08:00:23 -0300;2022-05-04 01:26:40 -0300;2022-05-04 08:00:22 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-05 08:00:11 -0300;2022-05-05 00:25:32 -0300;2022-05-05 06:09:35 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-05 08:00:10 -0300;2022-05-05 00:38:48 -0300;2022-05-05 06:09:48 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-05 08:00:11 -0300;2022-05-05 06:09:49 -0300;2022-05-05 07:32:38 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-05 08:00:10 -0300;2022-05-05 06:12:48 -0300;2022-05-05 08:00:18 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-06 08:29:59 -0300;2022-05-06 00:46:55 -0300;2022-05-06 00:47:55 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-06 08:29:59 -0300;2022-05-06 00:49:55 -0300;2022-05-06 00:52:55 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-06 08:29:59 -0300;2022-05-06 00:57:55 -0300;2022-05-06 03:23:25 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-06 08:29:59 -0300;2022-05-06 03:25:25 -0300;2022-05-06 03:28:55 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-06 08:29:59 -0300;2022-05-06 03:29:55 -0300;2022-05-06 04:12:25 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-06 08:29:59 -0300;2022-05-06 04:13:55 -0300;2022-05-06 04:40:55 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-06 08:30:03 -0300;2022-05-06 00:38:05 -0300;2022-05-06 04:41:26 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-06 08:29:59 -0300;2022-05-06 04:48:25 -0300;2022-05-06 05:46:25 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-06 08:29:59 -0300;2022-05-06 05:47:25 -0300;2022-05-06 05:48:25 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-06 08:29:59 -0300;2022-05-06 05:50:25 -0300;2022-05-06 07:02:55 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-06 08:29:59 -0300;2022-05-06 07:09:55 -0300;2022-05-06 08:29:55 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-06 08:30:03 -0300;2022-05-06 04:41:29 -0300;2022-05-06 08:29:59 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-09 08:00:09 -0300;2022-05-08 23:21:29 -0300;2022-05-09 06:37:08 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-09 08:00:09 -0300;2022-05-09 06:37:50 -0300;2022-05-09 06:42:04 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-09 08:00:09 -0300;2022-05-09 06:42:33 -0300;2022-05-09 06:45:02 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-09 08:00:09 -0300;2022-05-09 06:45:26 -0300;2022-05-09 06:46:08 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-09 08:00:09 -0300;2022-05-09 06:46:08 -0300;2022-05-09 06:50:09 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-09 08:00:09 -0300;2022-05-09 06:51:48 -0300;2022-05-09 06:51:54 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-09 08:00:09 -0300;2022-05-09 06:52:00 -0300;2022-05-09 07:11:23 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-09 08:00:09 -0300;2022-05-09 07:12:15 -0300;2022-05-09 07:14:53 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-09 08:00:09 -0300;2022-05-09 07:15:00 -0300;2022-05-09 07:53:51 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-10 08:00:19 -0300;2022-05-10 02:30:00 -0300;2022-05-10 06:57:34 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-10 08:00:19 -0300;2022-05-10 06:57:36 -0300;2022-05-10 06:57:45 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-10 08:00:19 -0300;2022-05-10 06:58:18 -0300;2022-05-10 07:00:39 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.3.1;;2022-05-11 08:00:14 -0300;2022-05-11 01:23:10 -0300;2022-05-11 08:00:12 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.4.1;;2022-05-13 08:00:15 -0300;2022-05-13 01:20:26 -0300;2022-05-13 08:00:15 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.4.1;;2022-05-16 08:00:13 -0300;2022-05-16 00:57:34 -0300;2022-05-16 08:00:12 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-17 08:00:14 -0300;2022-05-17 01:43:02 -0300;2022-05-17 05:00:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.5;;2022-05-17 08:00:14 -0300;2022-05-17 01:26:10 -0300;2022-05-17 07:50:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-17 08:00:14 -0300;2022-05-17 05:02:02 -0300;2022-05-17 07:51:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Apple Watch de Facundo;8.4.2;;2022-05-17 08:00:14 -0300;2022-05-17 07:54:32 -0300;2022-05-17 08:00:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.5;;2022-05-18 06:43:50 -0300;2022-05-18 00:41:06 -0300;2022-05-18 06:43:28 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
